省份,行政区划代码,总人口_均值,总人口_最新年值,总人口_首年值,总人口_变化量,总人口_变化率,总人口_线性趋势斜率,城镇人口_均值,城镇人口_最新年值,城镇人口_首年值,城镇人口_变化量,城镇人口_变化率,城镇人口_线性趋势斜率,乡村人口_均值,乡村人口_最新年值,乡村人口_首年值,乡村人口_变化量,乡村人口_变化率,乡村人口_线性趋势斜率,0-14岁_均值,0-14岁_最新年值,0-14岁_首年值,0-14岁_变化量,0-14岁_变化率,0-14岁_线性趋势斜率,15-64岁_均值,15-64岁_最新年值,15-64岁_首年值,15-64岁_变化量,15-64岁_变化率,15-64岁_线性趋势斜率,65岁及以上_均值,65岁及以上_最新年值,65岁及以上_首年值,65岁及以上_变化量,65岁及以上_变化率,65岁及以上_线性趋势斜率,平均家庭规模_均值,平均家庭规模_最新年值,平均家庭规模_首年值,平均家庭规模_变化量,平均家庭规模_变化率,平均家庭规模_线性趋势斜率,户数_均值,户数_最新年值,户数_首年值,户数_变化量,户数_变化率,户数_线性趋势斜率,城镇化率_均值,城镇化率_最新年值,城镇化率_首年值,城镇化率_变化量,城镇化率_变化率,城镇化率_线性趋势斜率,乡村人口占比_均值,乡村人口占比_最新年值,乡村人口占比_首年值,乡村人口占比_变化量,乡村人口占比_变化率,乡村人口占比_线性趋势斜率,0-14岁占比_均值,0-14岁占比_最新年值,0-14岁占比_首年值,0-14岁占比_变化量,0-14岁占比_变化率,0-14岁占比_线性趋势斜率,15-64岁占比_均值,15-64岁占比_最新年值,15-64岁占比_首年值,15-64岁占比_变化量,15-64岁占比_变化率,15-64岁占比_线性趋势斜率,65岁及以上占比_均值,65岁及以上占比_最新年值,65岁及以上占比_首年值,65岁及以上占比_变化量,65岁及以上占比_变化率,65岁及以上占比_线性趋势斜率
山西,140000.0,-0.3240465929459438,-0.3620713321047009,-0.3136106022076212,-0.3249888870188918,-0.4826107350955186,-0.3476307384247488,-0.33943670253856995,-0.36007336603325985,-0.27015354536404257,-0.3970021816667836,-0.41251744055253337,-0.398796101488614,-0.26665807063940933,-0.32479178417570803,-0.29013856998044085,0.23495016122212867,-0.43977113713755506,0.18856346039941863,-0.30544629434616044,-0.41785006016982096,-0.0010548854999411941,-0.5698735340896093,-0.8791025648372771,-0.9080635494443932,-0.29593934038332603,-0.3441337999868899,-0.22150560996194013,-0.23553022653361405,-0.37246279195185983,-0.18951016438168328,-0.45944974453955595,-0.33374851799946803,-0.499058387617536,-0.16342451489087914,1.6804311295485386,-0.24133481911100146,0.07273474111183607,-0.4239215371866201,0.059874042714470985,-0.3751438457718246,-0.4895329360875605,-1.2411568299569007,-0.340102499017597,-0.33114418822645375,-0.40556492571501646,-0.1588287105890004,-0.012783472812596864,-0.003187447584859261,-0.14120388188166208,-0.04604232981585912,-0.0910149577612727,0.11940480562725153,-0.30419241536662,0.1528122752546439,0.13623247009281148,0.0472994614727617,0.09101495776127151,-0.11817151179770566,-0.2483745181057197,-0.17224103058256848,0.030192840982276984,-0.3171650376934745,0.6480399033454242,-0.9773264914294427,-1.1390288537235171,-1.3716187660549335,0.37908035893227665,0.3004416743652988,0.09617047007261686,-0.051416580280178835,0.3952231679718655,0.34892890036309787,-0.5570449136166021,0.15613279076971653,-0.787236284563753,0.6676112605397972,1.4194089006656139,0.529317275870817
广东,440000.0,2.3338641580801665,2.7373543891491794,1.7527253378394023,4.388643136379358,1.6144781855173838,4.439272355589308,3.2327418231152545,3.1922461116263996,3.2511029901320114,2.803601170507882,-0.28989412138918647,2.9211726427014044,1.046315073978306,1.5166757378533993,0.6879127115075104,0.3219429720159109,0.7800651251285682,0.530727937437231,2.45779762686017,2.852509415950456,2.4307856823849985,0.7731794944228262,0.574913283676743,0.8626041595733525,2.4876644292621912,2.9780057743496493,1.8273187046641777,2.165730429687955,2.077016739110067,4.089484408039655,1.314520517303114,1.2475420292656525,1.4990940781571502,0.8508189929137753,-0.334432023865417,0.9127319812601725,0.3040842535962083,0.2696612000437105,-0.41604783527233774,0.6603559476942382,0.611623955556451,-0.6340442062527009,2.0060738115217815,2.5761056086160097,1.1582764049242378,3.6769753622753627,1.9146182945811407,4.49044982374837,0.9689509327132113,0.9072832287655702,0.8810644637546746,-0.7046499673837833,-0.8039111475430957,-0.7807094231989435,-0.974493534305304,-0.9075533421036863,-0.8810644637546755,0.7047672124447756,-0.2356351111288015,0.7556868019598498,0.4067268446657612,0.47788353469602984,0.6619601894520155,-0.39169401160627326,-0.2683435324135086,-1.04652116519475,0.2941299209380727,1.5577126390010454,-0.0045430716867789845,0.2595697372386484,1.545566800182317,1.1905391471397373,-1.1688682961180599,-1.4108511908402575,-0.20140416258866364,-1.3602954582536817,-1.115670197359592,-1.4718890479487592
广西,450000.0,0.1767173322825468,0.15826294100488023,0.26243559868778626,-0.24959949441313153,-0.513454331772402,-0.28255361983159105,-0.14531076477358046,-0.07670347165763697,-0.2681521333611776,0.09158925692630417,0.031295819368321015,0.06529898035546977,0.5037580887385725,0.6113035411519143,0.5077873109180041,-0.3607290413780206,-0.25102837272009204,-0.39802866676603627,0.5675508629232919,0.5903267952706459,0.585112618081534,0.05446449154972592,0.14764049801386828,0.3898406663121234,0.10228090992223321,0.0807908032911951,0.3338592232763598,-0.34632112637036533,-0.6334095034812887,-0.4199943008334947,0.07566058016915057,-0.007441194649174336,0.4082609317441408,-0.2783081519682114,-1.11511326124649,-0.416708851433754,0.8384194220245818,1.437800546957953,0.2978349817078743,0.7134585012053196,0.8569490173236413,0.6238296611606184,0.003857192348833193,-0.0920573039294523,0.10218102171240986,-0.30693689554115233,-0.5781995264516842,-0.30981563592348227,-0.7773222439738953,-0.9337739513111049,-0.7176701556839923,0.3835842056230931,0.265933112679872,0.4048182394079682,0.7727811874561734,0.9344171614369357,0.7176701556839914,-0.38344957607252583,0.13743667957637246,-0.4234498464529848,1.1064738413879653,1.3259070475463302,0.4832326503249231,0.4532230489302869,0.964958250715249,0.9824874616616303,-1.170694140668971,-1.770564953276342,-0.0004866300914366278,-0.28912976805322627,-0.5026679412371455,-0.47292825481445844,-0.1415182363381403,-0.3517567327699753,0.23821183601360724,-0.5233805993414014,-0.5113805048852754,-0.7081431585741012
新疆,650000.0,-0.7462107224845002,-0.6353547442101158,-0.8490578022420492,0.3630889026368567,1.3120234232498589,0.2998568277725518,-0.8172477956569577,-0.6964125504676354,-0.9955266846796276,-0.37217273632669534,0.9336879771529023,-0.4153199714225304,-0.5729955390537301,-0.44096361429328984,-0.64389219175401,0.8508741824464543,0.5674054299471466,0.8914395995744713,-0.42786058668417803,-0.18913439302065194,-0.6004948604327582,0.5137777781905474,1.5276745570948014,1.00717750205136,-0.7744906598508983,-0.6190481430421745,-0.7836262014308825,0.12513745870442328,1.5413925132629094,0.28723704632023417,-1.0380021257519578,-1.1242268611686186,-0.8212957503434798,-1.1135747235683455,-2.388444239417003,-1.1788799582163785,2.824267267766065,2.2774007025525638,-1.3202994034472733,3.1296246859594645,3.834212532673224,-0.47849639678087275,-1.5110416163868166,-1.4301430066942475,-1.536257415443148,-0.9491788467701944,-0.06790116176991448,-0.8308375976593073,-0.644951336872958,-0.6385385160644386,-0.7189472095961664,0.6745174524439583,0.40987186302456624,0.45028339041453064,0.6403706549010897,0.6399746439512348,0.7189472095961655,-0.6733300071882133,-0.28803753004398075,-0.4688259951694772,1.6107327984345843,2.145267396230028,0.7790047102682112,0.7365377203983089,1.388161751149188,1.1400103904768744,-0.5509922439108448,0.43643129091238647,-0.01324303211825224,0.08524190217290102,0.8943160262919547,0.34830390394018634,-2.1756135229481384,-2.4995479750813514,-0.4519729084117282,-2.349202517403851,-2.0662153162419243,-2.4700618235682206
江苏,320000.0,1.3176391342355647,1.3247813209882615,1.2490679214980056,0.8716681384693665,0.03146443587591028,0.85684322550436,1.725305409908897,1.6298915615402305,1.7224998029933514,1.379131913331757,-0.32173189880781816,1.4569339611567105,0.6989976220020145,0.5632986526735747,0.8089313107356397,-1.0580053572077062,-0.7665156968524545,-1.164928238935245,0.7584602876467186,0.7239041167441328,0.8974154680715417,-0.16460012926447146,-0.08626600159799769,-0.07289936647633093,1.3943161279064513,1.3156435073699178,1.4701591888927066,0.012268791763898656,-0.16719333912757828,0.2713728158499533,1.8782572377120679,1.8716950319548704,1.9956251139101693,1.4424942454494596,-0.050284703354185126,1.590673387313202,-0.4357644411507676,-0.35091282800448,-0.8919697132591465,0.7400097779608591,0.5756451013702091,1.6491754256388484,1.3875263602794836,1.3761664098274302,1.5363879592916863,0.8423034527289979,-0.22993240879640256,0.5377298190627801,0.5998579028133955,0.8695088272663166,0.2793231766444547,0.3454530554916099,-0.39069596332736195,0.45867640018854605,-0.605228551893692,-0.870348976908573,-0.2793231766444559,-0.3456054689691313,-1.3043267534659921,-0.4770077261841148,-0.7686792215943856,-0.7331692038441057,-0.48176539214753605,-0.006473230065580429,-0.06665784642726774,0.08867692138761964,0.1730590240599962,-0.38685814348033076,0.27243129826092694,-0.3481629341571565,-0.6391471387982511,-0.5258593510101346,1.3808012457091583,0.9932305721625628,1.0615007294960601,0.3701848679177273,-0.15754665345477828,0.46111568331608116
江西,360000.0,0.024603020193716376,-0.011418497131045717,0.0318639145527894,-0.14070370509370003,-0.3631078516903139,-0.21511459932431437,-0.12111349870600026,-0.079591921820906,-0.20416639715077148,0.033070994727919,-0.08387060822049046,0.023551841709334238,0.1789322602212831,0.1264541675206843,0.1536671271011189,-0.17808483181383974,-0.44657638324258014,-0.26843969656857153,0.37013173574269076,0.1525662871388945,0.6046415405367465,-0.5691022703148853,-0.5913657022228762,-0.5202997191980908,-0.02679266522196107,-0.01787496757928021,0.042465948906177116,-0.08913713755918283,-0.06365955034936702,-0.130214822726387,-0.14851676461604607,-0.16429323133060164,0.04216933388759286,-0.26895929676314584,-0.5195301789124144,-0.31359452830761714,0.873650312250627,0.48868732759013095,1.15449436208413,-0.9327206576381658,-0.6886466650050509,0.653193278254838,-0.1286025873922972,-0.10974272593606929,-0.24396034414805134,0.08131106367640414,0.16665951258758788,-0.23454454512684034,-0.4181131839128291,-0.29953313876612314,-0.43658708549267433,0.49585676208704255,0.049947413959730354,0.5640906160441806,0.4134230288054774,0.29967862615398994,0.43658708549267344,-0.4957623521715228,-0.3860096394200141,-0.5820785724865568,1.0594014184072822,0.5714158622456251,1.0798760614963228,-0.7964679615575215,-0.6680726421888027,-0.4807051598399468,-0.9189050328648067,-0.38067182695250945,-0.1985093343699241,0.14530678314245615,1.1241093268865883,0.24598060303562927,-0.46441883906743125,-0.37525260833595603,-0.08996612532882654,-0.3385576093128296,-0.2006990251281585,-0.33777844314853445
河北,130000.0,1.0042856567948293,0.9435791859979621,0.9989627558166883,0.27932291085267863,-0.2606321973629601,0.31884805535845484,0.7204061243037434,0.7865599165245158,0.5133398058763243,0.9314643068779741,-0.008363427588503405,0.9277595275412426,1.1817706675958444,1.1518385854180184,1.1103568727024893,-1.0064494567359756,-0.3894569648718388,-0.9831496559508174,1.008393736010183,0.9924127744941604,0.9236405921874459,0.1687400741713788,0.25763493658308695,0.8727952014124302,1.0343716892146468,0.8763607167126224,1.2649851183924905,-0.3989189835029495,-0.6651381257523661,-0.47004168643142236,0.9153435942529649,1.0647740381398552,0.6362842332983596,1.1474075927964507,1.5520927365198998,1.292661441948209,0.28529444547565225,-0.09538234586699026,0.416815451204577,-0.5344515063050651,-0.5344072704330903,-0.015027413456220428,0.9277162349681961,0.943207257872986,0.8040413204544128,0.8817220008398713,0.14642311911807898,0.6697899807478039,-0.43163392046625587,-0.3343332039837053,-0.47377488297444265,0.5290146344878605,0.09410010683819432,0.5251989440124499,0.42685245353442014,0.33483181463312023,0.4737748829744415,-0.5285881351784276,-0.3870737066146171,-0.5430298203650632,0.1255700573146396,0.32583362191702797,-0.16712584937792935,0.4366675954430506,0.8833929304876483,1.056392527817368,-0.10791726999318135,-1.1713242856272807,0.39339415980909237,-0.6029797740139662,-1.4894436187340623,-1.316043026362702,0.05888022605833211,0.3440472251144977,-0.5036089099979658,0.6847632487096087,1.1173496297225876,0.8192844970030155
河南,410000.0,1.896257969173331,1.7428418505638599,2.076751325843069,-0.2077164985210425,-0.6332092788077173,-0.1139752710179802,1.1183369062607544,1.3209231967292694,0.599915736970553,1.7835634662677713,0.38902392675008196,1.7502283650239567,2.4970839437660834,2.3913248059287473,2.5588719430598297,-2.629222573053152,-0.5945427966656923,-2.598009974767447,2.1182356190262954,2.201416353293119,-1.4565292852709595,4.882832809248861,-0.22644861118255735,3.621516392770871,1.5473434901094776,1.6086185551590524,-1.4928115120871601,4.70339221622761,-0.256428327149293,2.484541905641262,1.399163263921248,1.6012259486151523,-1.3932261167212623,3.264601450908908,-0.09053385301135834,2.333459973581008,0.6258597176607669,0.4156786184079908,0.7023685779966612,-0.48134895279398376,-0.36908343811246924,0.5016135251469788,1.6514726773102673,1.5750439855999534,1.743047574450777,0.982824804153534,-0.21864179168067782,0.3170933862162122,-0.8522091863064142,-0.7518510892441033,-0.8999564407191707,0.8907305165025073,0.7888356598969904,0.8967137763987049,0.8477054967150265,0.7521271914326381,0.8999564407191696,-0.8906855785735852,-0.37805961385834547,-0.9127476878156787,0.45969881011366304,0.9669874044813022,-3.340218700779983,4.532276568397872,-0.08189215425999083,3.1303976500403135,-2.634184285861461,-1.6383477888900642,-5.270956954022279,5.243775086600915,-0.03495068094380991,4.318378391422168,-0.48956406595410507,-0.053577563738299146,-3.5078190693367337,2.184029980065953,-0.16448554265256124,1.2050450999791138
浙江,330000.0,0.474284956825468,0.7084823989133524,0.2352419282997717,1.8182238456305788,1.3452173940323295,1.7043243562185477,0.8242068378758658,0.9561545732915753,0.5936142615555918,1.1577387882265804,0.0632644303881109,1.0521538843454308,0.02862145417833404,0.13221475413808506,0.008003871076708026,0.13863184771201661,-0.11152569127783549,0.29596701663637637,0.013938100499891666,0.1802295617957296,-0.027639805525972203,0.2819358875084177,0.5579976227132234,0.5440798625972796,0.5874413375534331,0.8228394192567823,0.4414980583351534,0.6887415129768639,1.2559889482945756,1.305233792766467,0.6233184860717447,0.7184767917962386,0.5882645478725328,0.6701561975739152,0.6704106763226253,0.7027509669273779,-1.248423642364906,-0.75246072850625,-1.2251150278499114,0.8196636082274787,0.5810674756383138,1.0079375172035545,0.678511823902933,0.8744676930925501,0.3913965666870119,1.250343151583813,0.8128132941288101,1.414458438141611,0.6447214248546485,0.8625446530725733,0.3027778838124281,0.29627439228399477,-0.41302080275887404,0.048998653103060175,-0.6501533086030037,-0.8627500300372619,-0.3027778838124293,-0.2958259658096036,-1.25325215466523,-0.0694101873846988,-0.9636767184905134,-0.9244757779648244,-0.6236930262196942,0.010294050946864456,-0.09712646209271411,-0.019381817750719645,0.8966988314172482,1.4203554155624323,0.39475197372945103,-0.18043858339576524,-0.021896118300574658,-0.010002791027545596,0.5720918998644028,0.13659758336633798,0.675022542319695,-0.28700365475832773,-0.4855488056868612,-0.398355311174716
海南,450000.0,-1.23102090897492,-1.1583454781907094,-1.2558138297360137,-0.2507961514386198,0.8752371824191046,-0.288772526773927,-1.177767504638323,-1.1381394497313309,-1.1454938731715303,-1.0109756892018575,-0.24167050831314899,-1.0045168409320087,-1.130358837608734,-1.067907457820405,-1.1276690890371694,1.1421011545476771,0.9392690733903835,1.104739082910443,-1.106750462556968,-1.0108333208627662,-1.0852798720051884,0.013973143376698955,0.10946044705159616,0.11525859760359386,-1.2595854578587504,-1.1521280400169944,-1.1966722765994122,-0.14007745014830808,1.2760777304259574,-0.12474824396714722,-1.2131988730239107,-1.2096743921265067,-1.116949115679687,-1.045466014500621,-0.34171902728931414,-1.1026260755838038,1.869510142640206,2.3869137663257733,3.010589686232683,-1.623053853282208,-0.7146315922489759,-1.072117628847047,-1.2167321109967535,-1.2497016491456034,0.10218102171240986,-2.5956866534264673,-3.1575782852034338,-1.6809714724172184,-0.13678267652694093,-0.3681203125830259,0.080051935246122,-0.5044915317541663,-0.5724868698715542,-0.33253282868245737,0.13197131607770657,0.36922550437413265,-0.0800519352461229,0.505181757029217,0.6328675038244757,0.3109143547493207,0.8263619602555372,0.5472219820345658,0.8569079253333055,-0.5610627888209215,-0.43740035174530667,-0.7218670521677076,-0.4273637208020819,0.637319098705669,-0.11279053034755415,0.2222000054261429,1.4149337483694364,0.8109779588677628,-0.8126925086415803,-0.9451716897783119,-0.03969006915563778,-0.9721340271394006,-0.8025425129014419,-1.1322610635167865
湖北,420000.0,0.5107127462257786,0.43088223789254204,0.6052290493536039,-0.3381521142992627,-0.6231882826164423,-0.3324800017561134,0.456757303610238,0.3993878413229596,0.5574303178206271,0.22472845565411279,-0.415386783502985,0.2243105731320934,0.5014308845370058,0.4452066270168593,0.5405919575481051,-0.6260819823063005,-0.5667719678276466,-0.6747864741801953,0.3498409038408598,0.20522241836876406,0.66660639172524,-0.5768149080621284,-0.5801447401422986,-0.8569976168462303,0.5520870696414887,0.4292598808799797,0.7579974124032036,-0.392576735601921,-0.6859868384195636,-0.42247708171160625,0.6113102575163618,0.6365139342620301,0.7715443608623359,0.4297220328901924,-0.13078300266853157,0.4719934851891692,-0.18797384656090757,0.1601481362705011,-0.4398439291716787,0.6072533941831593,0.5379309453835097,1.2698292372328253,0.5392097050993876,0.3735197725749319,0.8192844905020481,-0.26323013717553956,-0.7771891503625921,-0.528749880202235,-0.09499925762853596,-0.04306643391541538,-0.13932164326046195,0.2095790000103568,-0.24938632962065496,0.2645847000943774,0.09004698031318745,0.04295706297489046,0.13932164326046137,-0.2096516347973328,-0.3358694025067917,-0.28400484756993233,-0.28349944412473915,-0.39240242530681896,0.005565320827527829,-0.3031937669066019,-0.4030243543784326,-0.3606522512906774,0.10690415206775097,-0.2870702186584112,0.19381302222035604,-0.24962876906505568,-0.3077753296281522,-0.28973637484513814,0.5206805035743931,0.5784054068415283,0.28006104331428094,0.43153400051330587,0.2676026154506137,0.5454423890940355
湖南,430000.0,0.7927093888268445,0.6649828521505221,0.9560656983032005,-0.5906467466772851,-0.8080318649343505,-0.47453976078596677,0.48433688637771527,0.48939443927954895,0.43382826467339625,0.48383813808330284,-0.21339665636591443,0.4838305127013565,1.0245403564386604,0.9415771738828909,1.093489706216567,-1.2181101092975108,-0.6235448104067678,-1.1900617755066214,0.8456950757923648,0.6775667212618474,0.9411306711519399,-0.28417172313923145,-0.2046666068132716,0.11705560850489047,0.7682759711686304,0.6099641071516714,1.1234200342401244,-0.6238547817596968,-0.975166139462583,-0.8300583375433497,0.9556474834000782,0.807471595101585,1.2843159724854936,0.34503060032758065,-0.877558855887788,0.4292296442849037,0.129104165473512,-0.6064433101419697,0.17885451221117266,-0.6406566133272242,-0.753137837330477,0.6912866193499846,0.7669237371599544,0.767938052043258,0.9362387244073559,0.37356908565325636,-0.31921669909026845,-0.12670152951086683,-0.5006148500506477,-0.468534450658592,-0.5121890839827293,0.467211995621471,0.10107596794249572,0.47733174241383763,0.4959005099480215,0.4685820667579203,0.5121890839827281,-0.4673316102522388,-0.2403951898291835,-0.4956325597683876,0.20903211113579356,0.22323287091811198,-0.08925296305518879,0.2704387534098932,0.5898964526562083,0.8769519016028295,-0.583552733723879,-1.095756848833482,0.19434402126468833,-0.38247338068625886,-0.785764891288989,-0.8903610757595092,0.6797677716880121,0.4072347235884399,0.5232971810560088,0.0955254130191018,-0.13035463601897673,0.21786714693877615
甘肃,620000.0,-0.6523283016756082,-0.6901442496747495,-0.5759720700356492,-0.687575965741834,-0.9943084660918234,-0.6520021252139532,-0.8380087102960762,-0.78568146795135,-0.8487795897566908,-0.6493658131924912,-0.08146727709305199,-0.6408293505760903,-0.35813425424366335,-0.4208015611323872,-0.34379475313250873,0.23608052518774436,-0.5588921143093584,0.18485648300449756,-0.43480236948665285,-0.4662184778566869,-0.23490223842064636,-0.33522938502598115,-0.5970548523659758,-0.5043832300535829,-0.6645877027789684,-0.6737015750697084,-0.5055478329348355,-0.3586243091084356,-0.7664346193999729,-0.406033976278645,-0.8744955925079679,-0.9263516631042347,-0.7233374641872852,-0.8870565597472448,-1.1238050225232266,-0.9155138340635964,1.070943297516486,0.7807221643186916,2.487075620447192,-2.207181941904088,-1.4226140349532956,-2.4601437450021804,-1.4129664430532,-1.348639906220357,-1.492281544332271,-0.8418086592380664,0.9660214538390095,-0.7633083415644115,-0.9958525161883651,-0.989447251801715,-0.7861061445349599,0.4527852516510714,0.3824927305516258,0.5336246992029753,1.0242132428804454,0.9897212763893097,0.7861061445349583,-0.45302687341888054,0.11358368029440996,-0.6370599792892452,0.9502562137416455,0.9685919698210117,0.9022685159126899,-0.29390139836148255,-0.04857437160629419,-0.5064277809831461,-0.18428621416409927,0.4932083788814468,0.011405119302117236,0.06875549079058244,0.8333250135417036,0.45547842702174995,-1.4628289958655474,-1.3016165522368184,-0.9246743493469827,-0.7830355906343752,-0.17142443185034417,-0.7084795745440826
福建,350000.0,-0.1844999398238722,-0.11402429827390505,-0.22781648718064562,0.3008627373114673,0.2543031667984372,0.34177156159455685,-0.05020732672623725,-0.012702505436349546,-0.028646527691597427,0.0019844628618743906,-0.2486785115662627,0.10728493051051143,-0.24507529615853327,-0.3046297310148054,-0.30063074440869175,0.28101249282096746,-0.3536293053354196,0.6446025250248568,-0.1420921967418003,-0.0048755452384155115,-0.18041314669811948,0.22537654402863444,0.504997026815889,0.5067443800705285,-0.1654387311164778,-0.08746480163852095,-0.1009723972293017,0.003794303464241338,0.2192745159077166,0.25098414988827916,-0.2994617240269422,-0.33550128786527095,-0.06365182473598872,-0.4511546913169511,-0.8638478321697494,-0.5131409524705962,-0.4803902354370908,0.23315684545264123,-0.7729892437624438,1.0320738222717996,0.9960920878786432,1.4015687085202724,-0.17206255615190938,-0.17698069828198107,-0.2319546615441616,-0.06630232778481636,-0.05235191779282992,-0.003035187598288987,0.29345203216361687,0.4987012982173426,0.1585593272544644,0.20110356276702007,-0.3866589952715339,0.47886379406909085,-0.14131039213884014,-0.4999529284915139,-0.1585593272544656,-0.20194190838447204,-0.8017186893827402,0.42296263056208416,0.130380281553286,0.38985164065118955,-0.06909765097486918,0.3735554681499025,0.7795433909680044,0.48403076720505905,0.15491276561408093,0.3909790114291567,0.22582557627856423,-0.17218498824436185,-0.023148204138763874,-0.0019703384405202105,-0.3860339239082632,-0.6364805649790775,0.27646071580944326,-0.8482944365510529,-0.7969268471441975,-1.015133646511116
西藏,540000.0,-1.4437248197197794,-1.3834805370090222,-1.4584258245988266,-0.42909804823637027,1.3898919862884367,-0.45174644719196294,-1.4300916754576647,-1.3844768263420577,-1.4380963447983057,-1.1924229109227813,4.402898616247485,-1.1987663509397,-1.272081948205302,-1.225363492029359,-1.2518114343735578,1.2208649156717772,1.5756141284245628,1.2074989881800164,-1.3659547685253797,-1.250249466108291,-1.3578452625878652,0.037239600580882506,0.7195582566810477,0.1294192230572837,-1.471635386170992,-1.3875537235694548,-1.3907542331413143,-0.2405806791566419,1.2415473271026474,-0.28133939414644266,-1.3587312251781163,-1.347746751674332,-1.29138319714368,-1.1340502490666535,1.188358141566653,-1.1711948076968797,0.07038601509676787,-0.75246072850625,0.7975529535940229,-1.4371949159934256,-1.3761480293715957,-1.2784565597792275,-0.22370368988434408,-0.10507110502866103,-0.35039274386118613,0.22067789695543355,0.5064699365761289,0.07326268208214928,-2.0574018649114607,-2.694198059702802,-1.653456015745123,0.3530446975177788,3.5854609853441994,0.09842209943152644,2.0534831501621658,2.6912538129236485,1.6534560157451221,-0.3575680570491343,1.0362508720981465,-0.11969889854039194,-0.17829101185402352,0.06472862902246482,0.06298673966442063,-0.022701968567580392,0.11004855338529984,-0.3644777388180896,0.22430783601881382,-0.33278993686058755,0.15152868692920488,-0.2128915588592244,-0.1845534561624508,-0.04680782744169458,0.11595336756652512,0.12689773624535866,0.39192743346510633,-0.1164171217504529,-0.2397682458040269,0.08380640462560342
贵州,520000.0,-0.21788601597162188,-0.22459948202980198,-0.11865879618650259,-0.43867130444027636,-0.6513590032691796,-0.4680301286811904,-0.5955433043574163,-0.40735197815840807,-0.9699343717915074,0.10653167680219826,1.8831127877596272,0.07828955469713322,0.22133818679964753,0.16677827384248958,0.3554781256734707,-0.560012208516064,-0.7340683738593438,-0.6111533554426613,0.2697396774744793,0.22793977784222214,0.5289045014550683,-0.36865081526403476,-0.37116011167502244,-0.6358171460288898,-0.3160800463256902,-0.28753193034884367,-0.13316191946972636,-0.2707588845065697,-0.4738071802259802,-0.30800708770901936,-0.3417818252778993,-0.42950400507291087,-0.11476049577400313,-0.5557699136608506,-1.1045486501033306,-0.5026493563750181,0.6399520737511851,0.999748291865112,0.4644076390032579,0.20898424285005734,0.32419607531454736,0.19845401893126602,-0.3466039562061441,-0.36484659620132764,-0.2760654279651947,-0.3837948177991733,-0.4664198868425754,-0.5303193292945764,-1.216455491944518,-1.0073352054642748,-1.371862540739324,1.4934532052111351,2.7274315599796757,1.5400934347975817,1.2121548570299048,1.0073078896994474,1.3718625407393228,-1.4936919214319462,-0.6260160168775848,-1.5527614193592578,1.6924118772157375,1.6447992377239427,1.3629532043634356,-0.3065340749059168,0.05915443351661006,-0.5423386602416606,-1.7093003543175884,-1.8304304640900664,-0.30874232267267154,0.023416881196492767,0.6441490506213657,0.28005391845782884,-0.4205741250602714,-0.6503690283948305,-0.145114510430243,-0.593676012196085,-0.4109519918674831,-0.3294437453456508
辽宁,210000.0,-0.025534968669841337,-0.12664248741121462,0.0659517548983288,-0.6624461682065805,-0.8887924206574973,-0.579707764064516,0.3052148488856593,0.02159963655232171,0.8921119814086279,-0.7088371415504592,-0.9627020201762105,-0.6634145452949688,-0.3850804742247091,-0.4092803878975857,-0.3868578244820792,0.3412721958279391,-0.3955201532180781,0.31802098178732185,-0.5089338012783098,-0.5922170775853033,-0.24977380270588467,-0.48835095310124915,-0.9153593154720132,-0.7560844572112028,0.06680563739224331,-0.13245864770670765,0.31444938920061005,-0.6601962513275575,-1.2458655210314307,-0.7223721055008526,0.2775921727322563,0.43012528256374655,0.12847371977962482,0.5477015203796936,1.549239965314789,0.49065321607637785,-1.0887102733401588,-1.3000260473723004,-0.5826204925677203,-0.29549001550520376,-0.66429360083205,-0.5832530847924488,0.16757435782851865,0.0891348498364539,0.11863824955144972,0.03117198992868232,-0.20822757907522843,0.03954295121022858,0.8510662285353775,0.7353065370345027,0.9334908166874295,-0.9674837808606007,-0.8699635496191068,-0.9254933899302621,-0.8565557214591355,-0.7352646784051172,-0.9334908166874311,0.9677158455051439,0.31183812995249816,0.899796130752283,-1.4816229975334867,-1.5787429388946363,-0.8067277548121111,-0.2764041904018401,-0.8587881856189721,-0.4160645287703339,1.0751463789136642,-0.3698800359692377,0.5747095116464764,-0.6614747499034846,-1.609679784297612,-0.9160990800413841,1.3117450017097725,1.8679609399238002,0.03944307218611081,1.9461560521557835,1.766127068364433,1.8119903581965868
