省份,year,indicator,indicator_code,model,value_kg_per_capita
内蒙古,2031,饲料粮,feed_grain_pc_kg,exponential_decline,180.6457869761847
内蒙古,2032,饲料粮,feed_grain_pc_kg,exponential_decline,180.9805130813649
内蒙古,2033,饲料粮,feed_grain_pc_kg,exponential_decline,181.2833857861254
内蒙古,2034,饲料粮,feed_grain_pc_kg,exponential_decline,181.55743634229447
内蒙古,2035,饲料粮,feed_grain_pc_kg,exponential_decline,181.80540753994978
内蒙古,2025,饲料粮,feed_grain_pc_kg,local_trend,178.28
内蒙古,2026,饲料粮,feed_grain_pc_kg,local_trend,179.312
内蒙古,2027,饲料粮,feed_grain_pc_kg,local_trend,180.19952
内蒙古,2028,饲料粮,feed_grain_pc_kg,local_trend,180.9627872
内蒙古,2029,饲料粮,feed_grain_pc_kg,local_trend,181.619196992
内蒙古,2030,饲料粮,feed_grain_pc_kg,local_trend,182.18370941312
内蒙古,2031,饲料粮,feed_grain_pc_kg,local_trend,182.6691900952832
内蒙古,2032,饲料粮,feed_grain_pc_kg,local_trend,183.08670348194357
内蒙古,2033,饲料粮,feed_grain_pc_kg,local_trend,183.44576499447146
内蒙古,2034,饲料粮,feed_grain_pc_kg,local_trend,183.75455789524545
内蒙古,2035,饲料粮,feed_grain_pc_kg,local_trend,184.0201197899111
北京,2025,饲料粮,feed_grain_pc_kg,robust_linear,119.5055
北京,2026,饲料粮,feed_grain_pc_kg,robust_linear,115.561
北京,2027,饲料粮,feed_grain_pc_kg,robust_linear,111.6165
北京,2028,饲料粮,feed_grain_pc_kg,robust_linear,107.67200000000001
北京,2029,饲料粮,feed_grain_pc_kg,robust_linear,103.7275
北京,2030,饲料粮,feed_grain_pc_kg,robust_linear,99.78300000000002
北京,2031,饲料粮,feed_grain_pc_kg,robust_linear,95.83850000000001
北京,2032,饲料粮,feed_grain_pc_kg,robust_linear,91.894
北京,2033,饲料粮,feed_grain_pc_kg,robust_linear,87.94950000000001
北京,2034,饲料粮,feed_grain_pc_kg,robust_linear,84.00500000000002
北京,2035,饲料粮,feed_grain_pc_kg,robust_linear,80.06050000000002
北京,2025,饲料粮,feed_grain_pc_kg,exponential_decline,119.72224108942564
北京,2026,饲料粮,feed_grain_pc_kg,exponential_decline,116.39650111350863
北京,2027,饲料粮,feed_grain_pc_kg,exponential_decline,113.42942447235637
北京,2028,饲料粮,feed_grain_pc_kg,exponential_decline,110.78233123649868
北京,2029,饲料粮,feed_grain_pc_kg,exponential_decline,108.42071290074774
北京,2030,饲料粮,feed_grain_pc_kg,exponential_decline,106.31378251831715
北京,2031,饲料粮,feed_grain_pc_kg,exponential_decline,104.4340733505792
北京,2032,饲料粮,feed_grain_pc_kg,exponential_decline,102.75708080030707
北京,2033,饲料粮,feed_grain_pc_kg,exponential_decline,101.26094296050891
北京,2034,饲料粮,feed_grain_pc_kg,exponential_decline,99.92615561436797
北京,2035,饲料粮,feed_grain_pc_kg,exponential_decline,98.73531797092039
北京,2025,饲料粮,feed_grain_pc_kg,local_trend,117.20333333333333
北京,2026,饲料粮,feed_grain_pc_kg,local_trend,111.83120000000001
北京,2027,饲料粮,feed_grain_pc_kg,local_trend,107.21116533333334
北京,2028,饲料粮,feed_grain_pc_kg,local_trend,103.23793552000001
北京,2029,饲料粮,feed_grain_pc_kg,local_trend,99.82095788053334
北京,2030,饲料粮,feed_grain_pc_kg,local_trend,96.88235711059201
北京,2031,饲料粮,feed_grain_pc_kg,local_trend,94.35516044844246
北京,2032,饲料粮,feed_grain_pc_kg,local_trend,92.18177131899387
北京,2033,饲料粮,feed_grain_pc_kg,local_trend,90.31265666766805
北京,2034,饲料粮,feed_grain_pc_kg,local_trend,88.70521806752787
北京,2035,饲料粮,feed_grain_pc_kg,local_trend,87.3228208714073
吉林,2025,饲料粮,feed_grain_pc_kg,robust_linear,141.0
吉林,2026,饲料粮,feed_grain_pc_kg,robust_linear,142.5
吉林,2027,饲料粮,feed_grain_pc_kg,robust_linear,144.0
吉林,2028,饲料粮,feed_grain_pc_kg,robust_linear,145.5
吉林,2029,饲料粮,feed_grain_pc_kg,robust_linear,147.0
吉林,2030,饲料粮,feed_grain_pc_kg,robust_linear,148.5
吉林,2031,饲料粮,feed_grain_pc_kg,robust_linear,150.0
吉林,2032,饲料粮,feed_grain_pc_kg,robust_linear,151.5
吉林,2033,饲料粮,feed_grain_pc_kg,robust_linear,153.0
吉林,2034,饲料粮,feed_grain_pc_kg,robust_linear,154.5
吉林,2035,饲料粮,feed_grain_pc_kg,robust_linear,156.0
吉林,2025,饲料粮,feed_grain_pc_kg,exponential_decline,140.03100720735935
吉林,2026,饲料粮,feed_grain_pc_kg,exponential_decline,140.51148239782486
吉林,2027,饲料粮,feed_grain_pc_kg,exponential_decline,140.946234328596
吉林,2028,饲料粮,feed_grain_pc_kg,exponential_decline,141.33961414312114
吉林,2029,饲料粮,feed_grain_pc_kg,exponential_decline,141.6955589188035
吉林,2030,饲料粮,feed_grain_pc_kg,exponential_decline,142.01763107059534
吉林,2031,饲料粮,feed_grain_pc_kg,exponential_decline,142.30905400484394
吉林,2032,饲料粮,feed_grain_pc_kg,exponential_decline,142.5727443802259
吉林,2033,饲料粮,feed_grain_pc_kg,exponential_decline,142.81134129864748
吉林,2034,饲料粮,feed_grain_pc_kg,exponential_decline,143.02723271826335
吉林,2035,饲料粮,feed_grain_pc_kg,exponential_decline,143.22257935296471
吉林,2025,饲料粮,feed_grain_pc_kg,local_trend,140.7
吉林,2026,饲料粮,feed_grain_pc_kg,local_trend,141.732
吉林,2027,饲料粮,feed_grain_pc_kg,local_trend,142.61952
吉林,2028,饲料粮,feed_grain_pc_kg,local_trend,143.3827872
吉林,2029,饲料粮,feed_grain_pc_kg,local_trend,144.039196992
吉林,2030,饲料粮,feed_grain_pc_kg,local_trend,144.60370941312
吉林,2031,饲料粮,feed_grain_pc_kg,local_trend,145.0891900952832
吉林,2032,饲料粮,feed_grain_pc_kg,local_trend,145.50670348194356
吉林,2033,饲料粮,feed_grain_pc_kg,local_trend,145.86576499447145
吉林,2034,饲料粮,feed_grain_pc_kg,local_trend,146.17455789524544
吉林,2035,饲料粮,feed_grain_pc_kg,local_trend,146.44011978991108
四川,2025,饲料粮,feed_grain_pc_kg,robust_linear,195.13000000000002
四川,2026,饲料粮,feed_grain_pc_kg,robust_linear,195.93
四川,2027,饲料粮,feed_grain_pc_kg,robust_linear,196.73000000000002
四川,2028,饲料粮,feed_grain_pc_kg,robust_linear,197.53
四川,2029,饲料粮,feed_grain_pc_kg,robust_linear,198.33
四川,2030,饲料粮,feed_grain_pc_kg,robust_linear,199.13000000000002
四川,2031,饲料粮,feed_grain_pc_kg,robust_linear,199.93
四川,2032,饲料粮,feed_grain_pc_kg,robust_linear,200.73000000000002
四川,2033,饲料粮,feed_grain_pc_kg,robust_linear,201.53
四川,2034,饲料粮,feed_grain_pc_kg,robust_linear,202.33
四川,2035,饲料粮,feed_grain_pc_kg,robust_linear,203.13000000000002
四川,2025,饲料粮,feed_grain_pc_kg,exponential_decline,194.02976205390345
四川,2026,饲料粮,feed_grain_pc_kg,exponential_decline,193.75809552596104
四川,2027,饲料粮,feed_grain_pc_kg,exponential_decline,193.51228148625083
四川,2028,饲料粮,feed_grain_pc_kg,exponential_decline,193.28985974524247
四川,2029,饲料粮,feed_grain_pc_kg,exponential_decline,193.08860423139336
四川,2030,饲料粮,feed_grain_pc_kg,exponential_decline,192.90650071187667
四川,2031,饲料粮,feed_grain_pc_kg,exponential_decline,192.74172663346192
四川,2032,饲料粮,feed_grain_pc_kg,exponential_decline,192.59263288178985
四川,2033,饲料粮,feed_grain_pc_kg,exponential_decline,192.4577272764816
四川,2034,饲料粮,feed_grain_pc_kg,exponential_decline,192.3356596368959
四川,2035,饲料粮,feed_grain_pc_kg,exponential_decline,192.22520826906745
四川,2025,饲料粮,feed_grain_pc_kg,local_trend,194.83
四川,2026,饲料粮,feed_grain_pc_kg,local_trend,195.26000000000002
四川,2027,饲料粮,feed_grain_pc_kg,local_trend,195.62980000000002
四川,2028,饲料粮,feed_grain_pc_kg,local_trend,195.94782800000002
四川,2029,饲料粮,feed_grain_pc_kg,local_trend,196.22133208000002
四川,2030,饲料粮,feed_grain_pc_kg,local_trend,196.45654558880003
四川,2031,饲料粮,feed_grain_pc_kg,local_trend,196.658829206368
四川,2032,饲料粮,feed_grain_pc_kg,local_trend,196.83279311747648
四川,2033,饲料粮,feed_grain_pc_kg,local_trend,196.9824020810298
四川,2034,饲料粮,feed_grain_pc_kg,local_trend,197.11106578968563
四川,2035,饲料粮,feed_grain_pc_kg,local_trend,197.22171657912963
天津,2025,饲料粮,feed_grain_pc_kg,robust_linear,137.8
天津,2026,饲料粮,feed_grain_pc_kg,robust_linear,137.65
天津,2027,饲料粮,feed_grain_pc_kg,robust_linear,137.50000000000003
天津,2028,饲料粮,feed_grain_pc_kg,robust_linear,137.35000000000002
天津,2029,饲料粮,feed_grain_pc_kg,robust_linear,137.20000000000002
天津,2030,饲料粮,feed_grain_pc_kg,robust_linear,137.05
天津,2031,饲料粮,feed_grain_pc_kg,robust_linear,136.9
天津,2032,饲料粮,feed_grain_pc_kg,robust_linear,136.75000000000003
天津,2033,饲料粮,feed_grain_pc_kg,robust_linear,136.60000000000002
天津,2034,饲料粮,feed_grain_pc_kg,robust_linear,136.45000000000002
天津,2035,饲料粮,feed_grain_pc_kg,robust_linear,136.3
天津,2025,饲料粮,feed_grain_pc_kg,exponential_decline,136.99632066200638
天津,2026,饲料粮,feed_grain_pc_kg,exponential_decline,136.06618775076458
天津,2027,饲料粮,feed_grain_pc_kg,exponential_decline,135.1590199029267
天津,2028,饲料粮,feed_grain_pc_kg,exponential_decline,134.274250109057
天津,2029,饲料粮,feed_grain_pc_kg,exponential_decline,133.4113253592326
天津,2030,饲料粮,feed_grain_pc_kg,exponential_decline,132.5697062973943
天津,2031,饲料粮,feed_grain_pc_kg,exponential_decline,131.7488668842314
天津,2032,饲料粮,feed_grain_pc_kg,exponential_decline,130.94829406839014
天津,2033,饲料粮,feed_grain_pc_kg,exponential_decline,130.16748746579972
天津,2034,饲料粮,feed_grain_pc_kg,exponential_decline,129.4059590469161
天津,2035,饲料粮,feed_grain_pc_kg,exponential_decline,128.66323283168765
天津,2025,饲料粮,feed_grain_pc_kg,local_trend,136.88333333333335
天津,2026,饲料粮,feed_grain_pc_kg,local_trend,135.96600000000004
天津,2027,饲料粮,feed_grain_pc_kg,local_trend,135.17709333333337
天津,2028,饲料粮,feed_grain_pc_kg,local_trend,134.49863360000003
