省份,year,exponential_decline,local_trend,robust_linear,median_robust_trend,indicator,indicator_code,forecast_method
山东,2035,160.84944581390087,169.35171657912963,175.26000000000002,169.35171657912963,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2025,94.74047837010083,94.29,95.25,94.74047837010083,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2026,94.09724038726307,93.3354,95.10000000000001,94.09724038726307,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2027,93.46988400680831,92.51444400000001,94.95,93.46988400680831,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2028,92.85801711057655,91.80842184000001,94.80000000000001,92.85801711057655,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2029,92.26125726183972,91.20124278240002,94.65,92.26125726183972,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2030,91.67923146626615,90.67906879286402,94.5,91.67923146626615,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2031,91.11157593878707,90.22999916186305,94.35000000000001,91.11157593878707,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2032,90.55793587621906,89.84379927920223,94.2,90.55793587621906,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2033,90.01796523550048,89.51166738011392,94.05000000000001,90.01796523550048,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2034,89.49132651740337,89.22603394689797,93.9,89.49132651740337,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
山西,2035,88.97769055558535,88.98038919433226,93.75,88.98038919433226,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2025,229.6819017530937,230.41,231.26999999999998,230.41,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2026,227.98671730480694,229.5414,231.11999999999998,229.5414,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2027,226.3333871096766,228.79440400000001,230.97,228.79440400000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2028,224.72087778251023,228.15198744000003,230.82,228.15198744000003,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2029,223.1481814524867,227.59950919840003,230.67,227.59950919840003,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2030,221.6143151332042,227.12437791062402,230.51999999999998,227.12437791062402,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2031,220.11832010828158,226.71576500313668,230.36999999999998,226.71576500313668,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2032,218.65926133212943,226.36435790269755,230.22,226.36435790269755,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2033,217.23622684551634,226.0621477963199,230.07,226.0621477963199,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2034,215.84832720556443,225.80224710483512,229.92,225.80224710483512,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广东,2035,214.4946949298188,225.5787325101582,229.76999999999998,225.5787325101582,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2025,188.25387162486143,188.15,189.04,188.25387162486143,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2026,188.8998093827102,188.67460000000003,190.54,188.8998093827102,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2027,189.484278035734,189.12575600000002,192.04,189.484278035734,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2028,190.01312714265904,189.51375016000003,193.54,190.01312714265904,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2029,190.4916496030997,189.84742513760006,195.04,190.4916496030997,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2030,190.92463463067705,190.13438561833604,196.54,190.92463463067705,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
