cluster,地区生产总值_均值,地区生产总值_最新年值,地区生产总值_首年值,地区生产总值_变化量,地区生产总值_变化率,地区生产总值_线性趋势斜率,地区生产总值_标准差,地区生产总值_变异系数,人均可支配收入_地区总计_均值,人均可支配收入_地区总计_最新年值,人均可支配收入_地区总计_首年值,人均可支配收入_地区总计_变化量,人均可支配收入_地区总计_变化率,人均可支配收入_地区总计_线性趋势斜率,人均可支配收入_地区总计_标准差,人均可支配收入_地区总计_变异系数,人均消费支出_地区总计_均值,人均消费支出_地区总计_最新年值,人均消费支出_地区总计_首年值,人均消费支出_地区总计_变化量,人均消费支出_地区总计_变化率,人均消费支出_地区总计_线性趋势斜率,人均消费支出_地区总计_标准差,人均消费支出_地区总计_变异系数,地区居民消费价格指数_总指数_均值,地区居民消费价格指数_总指数_最新年值,地区居民消费价格指数_总指数_首年值,地区居民消费价格指数_总指数_变化量,地区居民消费价格指数_总指数_变化率,地区居民消费价格指数_总指数_线性趋势斜率,地区居民消费价格指数_总指数_标准差,地区居民消费价格指数_总指数_变异系数,地区居民消费价格指数_食品_均值,地区居民消费价格指数_食品_最新年值,地区居民消费价格指数_食品_首年值,地区居民消费价格指数_食品_变化量,地区居民消费价格指数_食品_变化率,地区居民消费价格指数_食品_线性趋势斜率,地区居民消费价格指数_食品_标准差,地区居民消费价格指数_食品_变异系数,地区居民消费价格指数_粮食_均值,地区居民消费价格指数_粮食_最新年值,地区居民消费价格指数_粮食_首年值,地区居民消费价格指数_粮食_变化量,地区居民消费价格指数_粮食_变化率,地区居民消费价格指数_粮食_线性趋势斜率,地区居民消费价格指数_粮食_标准差,地区居民消费价格指数_粮食_变异系数
0,-0.13060996754913362,-0.13133623106744202,-0.17044056673306182,-0.12773972350725052,0.028089635355827328,-0.10605356875654572,-0.104498722179244,0.0468630939954054,-0.4787724755596228,-0.46976686282306146,-0.46065784380569197,-0.4680547119913124,0.17658385303726928,-0.4545998713335655,-0.4563625622748148,0.3145392565385643,-0.47100829201678507,-0.45064911927698054,-0.4670751865892456,-0.4406865827683693,0.4676232213215406,-0.4592590642548598,-0.4589399966615008,0.40970551965806773,-0.08681225282550861,0.22904897322538098,-0.3549856501119449,0.3717042440182346,0.3777114887898635,-0.09116621787236132,0.3131664692865002,0.318156693083556,0.14678751365954945,0.379264893224718,-0.6153701432941484,0.7871102347255724,0.7815487296343758,0.019138429623866793,0.5913389178871723,0.593695997112508,0.19022695307137633,0.13534435098147365,-0.44173928323652406,0.48214962712791326,0.48443796912953563,-0.13166950534265826,0.4190758499446231,0.4191711296932212
1,1.1551293199849846,1.1346100792443663,1.230841009285734,1.1225334035170111,-0.4893506289089669,1.1106975593931776,1.1091764350904698,-0.4686661501715542,0.7164268689124212,0.683490030069367,0.7286507394827298,0.6717429798724276,-0.7403181099782437,0.6669044283213886,0.6663805662713178,-0.6972230038097592,0.7027495034545158,0.7712826677300185,0.6520700901936537,0.7880326265149905,-0.7407201327840057,0.7910903931453214,0.796003224018761,-0.6245175958287577,-0.6453738760249933,-0.10131589575814899,0.3005777858669019,-0.3025430748904792,-0.3128108425407413,0.888205559416081,-0.8376834067298454,-0.8341295481833677,0.07970644500340443,0.5162281195333415,0.8271812600754238,-0.42657285837789677,-0.4333553964984219,0.7077163161965634,-0.7189455675835738,-0.7251354810299949,0.06757060275285172,0.24392004104793955,-0.1670597790760804,0.23045752902875563,0.20568049267652475,-0.2625541932294168,0.2039811314121596,0.20408774529169152
2,0.22447672684085385,0.2515434502892906,0.3495910511016193,0.24283497804870988,-0.3716338876984691,0.15637874278646036,0.15360620336812886,-0.502344976960707,3.079041887002456,3.0750362528030903,2.9808394189462915,3.0693065429988184,-1.1940235918765947,3.0760923408768264,3.074382941650127,-1.0360942759211675,3.0159316285339814,2.7798521720970992,3.099284325604417,2.668357679223112,-2.1275955196598693,2.764437868243789,2.7476828015388484,-2.2780280539576303,-0.7768406896659007,-0.7643721468871043,1.8949335209416729,-1.9238598567350107,-1.8964444936073306,0.3998503884830136,-1.0552481281227721,-1.0518593104750251,-0.8143056390647182,-0.5109960777813343,0.6370011434202558,-0.887645678342794,-0.8776699584516231,-0.6512182143296741,-1.248743577661625,-1.245336474970585,-0.9805507015949192,-1.0357220204497222,0.5053327571500049,-0.7714706307121181,-0.7805597905565475,-0.9395748521265355,0.08828568530723446,0.10769472322426699
3,-0.9393870257628001,-0.9250448556110725,-0.9654943808867789,-0.9181868468725358,0.5353396639174709,-0.928119552853853,-0.9291380885258417,0.5117723707415911,-0.5702121032853558,-0.5554285391065481,-0.5931951938837596,-0.5457133236049923,0.7030737368631207,-0.5716453728571272,-0.5668559161538952,0.3192372472046031,-0.5551407715711131,-0.5998494613070896,-0.5367044976751042,-0.6060921432179446,0.3465548069978099,-0.5968032178117016,-0.5976126030409324,0.39744235483506785,1.0533546148408894,-0.17111129061382213,-0.08130382732465986,0.05570822534712237,0.045270364735985495,-0.807092346399025,0.4681118662938491,0.4528964374257568,-0.16159236311211655,-1.182939725648826,0.30946872029191125,-1.0064788793646742,-0.9906290360176346,-0.5626648898677997,-0.19142537712848456,-0.19125980564807318,-0.19504244459300554,-0.238023073022603,0.9692631696828963,-1.0432151212422502,-1.0207447720807998,0.8131530909998378,-1.1272252913812701,-1.1330815155555236
