省份,year,arima,linear_regression,logistic_curve,mlp,median_of_models,indicator,indicator_code,raw_model_reference
甘肃,2034,88.34910157566684,122.26121212121143,129.24446702292525,73.08270639216404,105.30515684843914,口粮,grain_raw,median_of_models
甘肃,2035,86.63622735507347,120.1806060606059,128.68624166560107,69.92536421826286,103.40841670783968,口粮,grain_raw,median_of_models
福建,2025,115.45166666666667,121.88666666666677,121.86806524582228,120.13346314715484,121.00076419648856,口粮,grain_raw,median_of_models
福建,2026,114.12010000000001,121.44969696969713,121.41601752826016,119.21862662746994,120.31732207786504,口粮,grain_raw,median_of_models
福建,2027,112.97495266666668,121.01272727272737,120.96863495995848,118.50111257294944,119.73487376645396,口粮,grain_raw,median_of_models
福建,2028,111.99012596000001,120.57575757575773,120.52708799337518,118.0445125851972,119.28580028928619,口粮,grain_raw,median_of_models
福建,2029,111.14317499226668,120.1387878787881,120.09248429906727,117.8947100721001,118.99359718558368,口粮,grain_raw,median_of_models
福建,2030,110.41479716001601,119.70181818181834,119.6658584806666,118.07920966702414,118.87253407384537,口粮,grain_raw,median_of_models
福建,2031,109.78839222428043,119.2648484848487,119.2481633768306,118.60852962915445,118.92834650299253,口粮,grain_raw,median_of_models
福建,2032,109.24968397954784,118.82787878787906,118.84026307352309,119.4789092343239,118.83407093070107,口粮,grain_raw,median_of_models
福建,2033,108.78639488907781,118.3909090909093,118.44292769139903,120.67561879483648,118.41691839115417,口粮,grain_raw,median_of_models
福建,2034,108.38796627127358,117.95393939393966,118.05682995604526,122.17630896528462,118.00538467499246,口粮,grain_raw,median_of_models
福建,2035,108.04531765996195,117.51696969697002,117.68254350591666,123.95402497980895,117.59975660144335,口粮,grain_raw,median_of_models
西藏,2025,104.93833333333333,111.16666666667152,129.7335961177321,128.67308362734815,119.91987514700983,口粮,grain_raw,median_of_models
西藏,2026,88.5453,93.84242424242257,125.55743908494037,121.90147001793761,107.87194713018009,口粮,grain_raw,median_of_models
西藏,2027,74.44729133333334,76.51818181818089,122.61307082505233,116.90122524917956,96.70970353368023,口粮,grain_raw,median_of_models
西藏,2028,62.32300388000001,59.19393939393922,120.55608284800597,113.54876881962954,87.93588634981478,口粮,grain_raw,median_of_models
西藏,2029,51.89611667013334,41.86969696969754,119.12820823837004,111.71183052010372,81.80397359511852,口粮,grain_raw,median_of_models
西藏,2030,42.92899366964801,24.54545454545587,118.14143847699572,111.2531966556988,77.09109516267341,口粮,grain_raw,median_of_models
西藏,2031,35.21726788923062,7.221212121214194,117.4616009510768,112.03410266349552,73.62568527636307,口粮,grain_raw,median_of_models
西藏,2032,28.58518371807167,0.0,116.99421760268307,113.91750628321358,71.25134500064263,口粮,grain_raw,median_of_models
西藏,2033,22.88159133087497,0.0,116.67336334190763,116.77112772466207,69.7774773363913,口粮,grain_raw,median_of_models
西藏,2034,17.97650187788581,0.0,116.45332043361569,120.47003922453084,67.21491115575074,口粮,grain_raw,median_of_models
西藏,2035,13.758124948315132,0.0,116.30251792582155,124.89862917990902,65.03032143706834,口粮,grain_raw,median_of_models
贵州,2025,118.36166666666666,118.08000000000061,117.89882450360109,124.85209129777103,118.22083333333364,口粮,grain_raw,median_of_models
贵州,2026,117.3827,117.33818181818265,117.23341617458176,126.82423844759816,117.36044090909132,口粮,grain_raw,median_of_models
贵州,2027,116.54078866666667,116.59636363636446,116.58091560481603,128.88152648976,116.58863962059024,口粮,grain_raw,median_of_models
贵州,2028,115.81674492,115.85454545454627,115.9421192422399,131.02282773862993,115.89833234839308,口粮,grain_raw,median_of_models
贵州,2029,115.19406729786667,115.1127272727283,115.31774098093591,133.2598336070287,115.25590413940128,口粮,grain_raw,median_of_models
贵州,2030,114.658564542832,114.37090909091012,114.70841090477397,135.60835511434854,114.68348772380298,口粮,grain_raw,median_of_models
贵州,2031,114.19803217350218,113.62909090909193,114.11467495418078,138.0826607904404,114.15635356384149,口粮,grain_raw,median_of_models
贵州,2032,113.80197433587854,112.88727272727397,113.53699546170212,140.69248625725217,113.66948489879033,口粮,grain_raw,median_of_models
贵州,2033,113.46136459552221,112.14545454545578,112.97575248984928,143.44203347108157,113.21855854268574,口粮,grain_raw,median_of_models
贵州,2034,113.16844021881577,111.40363636363782,112.43124589519127,146.33024376164425,112.79984305700353,口粮,grain_raw,median_of_models
贵州,2035,112.91652525484824,110.66181818181963,111.9036980357544,149.35174454503218,112.41011164530133,口粮,grain_raw,median_of_models
辽宁,2025,143.10999999999999,152.72666666666646,154.06184337393628,149.37426014902167,151.05046340784406,口粮,grain_raw,median_of_models
辽宁,2026,141.91459999999998,155.01333333333332,155.83732268766983,149.54193737335294,152.27763535334313,口粮,grain_raw,median_of_models
辽宁,2027,140.88655599999998,157.30000000000018,157.32302161871957,149.4923387749124,153.3961693874563,口粮,grain_raw,median_of_models
辽宁,2028,140.00243815999997,159.58666666666704,158.54094774809744,149.34458480686342,153.94276627748042,口粮,grain_raw,median_of_models
辽宁,2029,139.24209681759996,161.873333333333,159.5226530399666,149.2047486157888,154.3637008278777,口粮,grain_raw,median_of_models
辽宁,2030,138.58820326313597,164.15999999999985,160.30324377990172,149.15870731097112,154.73097554543642,口粮,grain_raw,median_of_models
辽宁,2031,138.02585480629693,166.44666666666672,160.91722282097584,149.2696327667994,155.0934277938876,口粮,grain_raw,median_of_models
辽宁,2032,137.54223513341535,168.73333333333358,161.3960436901229,149.5788289111499,155.4874363006364,口粮,grain_raw,median_of_models
辽宁,2033,137.1263222147372,171.02000000000044,161.7669772174536,150.10859727977206,155.93778724861284,口粮,grain_raw,median_of_models
辽宁,2034,136.76863710467399,173.3066666666673,162.05285049161074,150.86602874277497,156.45943961719286,口粮,grain_raw,median_of_models
辽宁,2035,136.46102791001962,175.59333333333416,162.27229230389298,151.84692882002358,157.05961056195827,口粮,grain_raw,median_of_models
重庆,2025,130.217,140.95574924572566,140.9544390392828,144.46965700623778,140.9550941425042,口粮,grain_raw,median_of_models
重庆,2026,125.84562000000001,139.52511565538043,140.03324450405222,144.1384922715539,139.77918007971633,口粮,grain_raw,median_of_models
重庆,2027,122.08623320000001,138.0944820650352,139.16864711973628,143.9204498254596,138.63156459238576,口粮,grain_raw,median_of_models
重庆,2028,118.853160552,136.66384847468998,138.35889846162453,143.81483555544995,137.51137346815727,口粮,grain_raw,median_of_models
重庆,2029,116.07271807472,135.23321488434476,137.60203243274333,143.8206299321119,136.41762365854404,口粮,grain_raw,median_of_models
重庆,2030,113.6815375442592,133.80258129399954,136.89591513734382,143.9365181774638,135.34924821567168,口粮,grain_raw,median_of_models
重庆,2031,111.62512228806291,132.3719477036543,136.23829050373658,144.1609172845636,134.30511910369546,口粮,grain_raw,median_of_models
重庆,2032,109.8566051677341,130.9413141133091,135.6268212810939,144.4920006258844,133.2840676972015,口粮,grain_raw,median_of_models
重庆,2033,108.33568044425132,129.51068052296387,135.05912524812206,144.92772079159343,132.28490288554298,口粮,grain_raw,median_of_models
重庆,2034,107.02768518205613,128.0800469326191,134.5328066458871,145.46583118540397,131.3064267892531,口粮,grain_raw,median_of_models
重庆,2035,105.90280925656828,126.64941334227387,134.04548298355058,146.103906785991,130.34744816291223,口粮,grain_raw,median_of_models
陕西,2025,135.17166666666665,148.83999999999924,149.58145541463134,142.5377162028321,145.68885810141566,口粮,grain_raw,median_of_models
陕西,2026,132.9973,150.67272727272666,150.6842278896979,141.29105935914566,145.98189331593616,口粮,grain_raw,median_of_models
陕西,2027,131.12734466666666,152.50545454545409,151.5748041893361,139.92894581682256,145.75187500307933,口粮,grain_raw,median_of_models
陕西,2028,129.51918308,154.3381818181815,152.2817763798289,138.58821568413438,145.43499603198165,口粮,grain_raw,median_of_models
陕西,2029,128.13616411546667,156.17090909090894,152.83538879449588,137.38044382989042,145.10791631219314,口粮,grain_raw,median_of_models
陕西,2030,126.94676780596801,158.0036363636359,153.26429330683416,136.38858593054283,144.82643961868848,口粮,grain_raw,median_of_models
陕西,2031,125.92388697979915,159.83636363636333,153.59383438357284,135.667606483039,144.63072043330592,口粮,grain_raw,median_of_models
陕西,2032,125.04420946929393,161.66909090909076,153.8454197311224,135.24771447050492,144.54656710081366,口粮,grain_raw,median_of_models
陕西,2033,124.28768681025944,163.50181818181818,154.0365556874581,135.13894326452711,144.5877494759926,口粮,grain_raw,median_of_models
陕西,2034,123.63707732348979,165.3345454545456,154.181229138321,135.33608780218535,144.75865847025318,口粮,grain_raw,median_of_models
陕西,2035,123.0775531648679,167.16727272727303,154.29042738134382,135.82333614870316,145.0568817650235,口粮,grain_raw,median_of_models
青海,2025,99.61999999999999,107.36000000000058,107.27886210607029,103.45721140328402,105.36803675467715,口粮,grain_raw,median_of_models
青海,2026,97.31519999999999,106.0927272727281,105.96512339626322,100.64187460808971,103.30349900217647,口粮,grain_raw,median_of_models
青海,2027,95.33307199999999,104.82545454545516,104.69830650858104,97.95941605843183,101.32886128350643,口粮,grain_raw,median_of_models
青海,2028,93.62844191999999,103.55818181818267,103.48809104111514,95.50729034050462,99.49769069080989,口粮,grain_raw,median_of_models
青海,2029,92.16246005119999,102.29090909090974,102.3422193836299,93.35853837979654,97.82472373535313,口粮,grain_raw,median_of_models
青海,2030,90.90171564403198,101.02363636363725,101.2664012395248,91.5609166937139,96.29227652867559,口粮,grain_raw,median_of_models
青海,2031,89.8174754538675,99.75636363636431,100.26433861527323,90.13882801742129,94.94759582689281,口粮,grain_raw,median_of_models
青海,2032,88.88502889032605,98.48909090909137,99.33785143576823,89.09698142122267,93.79303616515702,口粮,grain_raw,median_of_models
青海,2033,88.0831248456804,97.22181818181889,98.48707804888812,88.42481390896378,92.82331604539134,口粮,grain_raw,median_of_models
青海,2034,87.39348736728515,95.95454545454595,97.71072320382815,88.10093336353401,92.02773940903998,口粮,grain_raw,median_of_models
青海,2035,86.80039913586522,94.68727272727347,97.00632785775291,88.09710373709311,91.39218823218329,口粮,grain_raw,median_of_models
黑龙江,2025,129.77666666666667,150.66666666666652,150.56256935227447,133.7677924307547,142.16518089151458,口粮,grain_raw,median_of_models
黑龙江,2026,125.6286,151.431515151515,151.33928318092927,126.8248664482181,139.08207481457367,口粮,grain_raw,median_of_models
黑龙江,2027,122.06126266666668,152.19636363636346,152.1167922220571,119.6856203311809,137.08902744436188,口粮,grain_raw,median_of_models
黑龙江,2028,118.99335256,152.96121212121193,152.89433385323815,112.61780584071784,135.94384320661908,口粮,grain_raw,median_of_models
黑龙江,2029,116.35494986826667,153.72606060606063,153.6711453242109,105.82710322550795,135.01304759623878,口粮,grain_raw,median_of_models
黑龙江,2030,114.085923553376,154.4909090909091,154.44646674699123,99.45787335816473,134.26619515018362,口粮,grain_raw,median_of_models
黑龙江,2031,112.13456092257003,155.25575757575757,155.21954406217878,93.59944560119716,133.6770524923744,口粮,grain_raw,median_of_models
黑龙江,2032,110.45638906007689,156.02060606060604,155.98963195691775,88.29541598006512,133.2230105084973,口粮,grain_raw,median_of_models
黑龙江,2033,109.01316125833279,156.7854545454545,156.75599671066075,83.55393856901031,132.88457898449678,口粮,grain_raw,median_of_models
黑龙江,2034,107.77198534883286,157.55030303030298,157.51791894590843,79.35760142435598,132.64495214737065,口粮,grain_raw,median_of_models
黑龙江,2035,106.70457406666293,158.31515151515146,158.2746962624192,75.6720524757211,132.48963516454108,口粮,grain_raw,median_of_models
