省份,year,indicator,indicator_code,model,value_kg_per_capita
辽宁,2027,口粮,grain_raw,local_trend,129.94224
辽宁,2028,口粮,grain_raw,local_trend,126.38032639999999
辽宁,2029,口粮,grain_raw,local_trend,123.31708070399999
辽宁,2030,口粮,grain_raw,local_trend,120.68268940543999
辽宁,2031,口粮,grain_raw,local_trend,118.41711288867839
辽宁,2032,口粮,grain_raw,local_trend,116.4687170842634
辽宁,2033,口粮,grain_raw,local_trend,114.79309669246653
辽宁,2034,口粮,grain_raw,local_trend,113.35206315552122
辽宁,2035,口粮,grain_raw,local_trend,112.11277431374825
重庆,2025,口粮,grain_raw,robust_linear,130.44675
重庆,2026,口粮,grain_raw,robust_linear,125.59350000000002
重庆,2027,口粮,grain_raw,robust_linear,120.74025000000002
重庆,2028,口粮,grain_raw,robust_linear,115.88700000000001
重庆,2029,口粮,grain_raw,robust_linear,111.03375000000003
重庆,2030,口粮,grain_raw,robust_linear,106.18050000000002
重庆,2031,口粮,grain_raw,robust_linear,101.32725000000002
重庆,2032,口粮,grain_raw,robust_linear,96.47400000000002
重庆,2033,口粮,grain_raw,robust_linear,91.62075000000003
重庆,2034,口粮,grain_raw,robust_linear,86.76750000000003
重庆,2035,口粮,grain_raw,robust_linear,81.91425000000004
重庆,2025,口粮,grain_raw,exponential_decline,130.74475997137608
重庆,2026,口粮,grain_raw,exponential_decline,126.73725016443885
重庆,2027,口粮,grain_raw,exponential_decline,123.2116105160821
重庆,2028,口粮,grain_raw,exponential_decline,120.10990009517488
重庆,2029,口粮,grain_raw,exponential_decline,117.38114489194575
重庆,2030,口粮,grain_raw,exponential_decline,114.98050010287734
重庆,2031,口粮,grain_raw,exponential_decline,112.86851314396604
重庆,2032,口粮,grain_raw,exponential_decline,111.01047528058754
重庆,2033,口粮,grain_raw,exponential_decline,109.37585121854893
重庆,2034,口粮,grain_raw,exponential_decline,107.9377772821346
重庆,2035,口粮,grain_raw,exponential_decline,106.67261993212286
重庆,2025,口粮,grain_raw,local_trend,127.30000000000001
重庆,2026,口粮,grain_raw,local_trend,120.42000000000002
重庆,2027,口粮,grain_raw,local_trend,114.50320000000002
重庆,2028,口粮,grain_raw,local_trend,109.41475200000002
重庆,2029,口粮,grain_raw,local_trend,105.03868672000002
重庆,2030,口粮,grain_raw,local_trend,101.27527057920003
重庆,2031,口粮,grain_raw,local_trend,98.03873269811203
重庆,2032,口粮,grain_raw,local_trend,95.25531012037635
重庆,2033,口粮,grain_raw,local_trend,92.86156670352366
重庆,2034,口粮,grain_raw,local_trend,90.80294736503035
重庆,2035,口粮,grain_raw,local_trend,89.0325347339261
陕西,2025,口粮,grain_raw,robust_linear,134.075
陕西,2026,口粮,grain_raw,robust_linear,130.45
陕西,2027,口粮,grain_raw,robust_linear,126.82499999999999
陕西,2028,口粮,grain_raw,robust_linear,123.19999999999999
陕西,2029,口粮,grain_raw,robust_linear,119.57499999999999
陕西,2030,口粮,grain_raw,robust_linear,115.94999999999999
陕西,2031,口粮,grain_raw,robust_linear,112.32499999999999
陕西,2032,口粮,grain_raw,robust_linear,108.69999999999999
陕西,2033,口粮,grain_raw,robust_linear,105.07499999999999
陕西,2034,口粮,grain_raw,robust_linear,101.44999999999999
陕西,2035,口粮,grain_raw,robust_linear,97.82499999999999
陕西,2025,口粮,grain_raw,exponential_decline,134.2401922192365
陕西,2026,口粮,grain_raw,exponential_decline,131.09084895449726
陕西,2027,口粮,grain_raw,exponential_decline,128.22411079224898
陕西,2028,口粮,grain_raw,exponential_decline,125.61461827268036
陕西,2029,口粮,grain_raw,exponential_decline,123.23928755731986
陕西,2030,口粮,grain_raw,exponential_decline,121.07710622703276
陕西,2031,口粮,grain_raw,exponential_decline,119.10894740400651
陕西,2032,口粮,grain_raw,exponential_decline,117.31740055342773
陕西,2033,口粮,grain_raw,exponential_decline,115.68661746810558
陕西,2034,口粮,grain_raw,exponential_decline,114.20217207360548
陕西,2035,口粮,grain_raw,exponential_decline,112.85093281371505
陕西,2025,口粮,grain_raw,local_trend,132.4333333333333
陕西,2026,口粮,grain_raw,local_trend,127.90399999999998
陕西,2027,口粮,grain_raw,local_trend,124.00877333333331
陕西,2028,口粮,grain_raw,local_trend,120.65887839999998
陕西,2029,口粮,grain_raw,local_trend,117.77796875733331
陕西,2030,口粮,grain_raw,local_trend,115.30038646463998
陕西,2031,口粮,grain_raw,local_trend,113.16966569292372
陕西,2032,口粮,grain_raw,local_trend,111.33724582924772
陕西,2033,口粮,grain_raw,local_trend,109.76136474648638
陕西,2034,口粮,grain_raw,local_trend,108.4061070153116
陕西,2035,口粮,grain_raw,local_trend,107.2405853665013
青海,2025,口粮,grain_raw,robust_linear,97.99510416666666
青海,2026,口粮,grain_raw,robust_linear,93.69020833333333
青海,2027,口粮,grain_raw,robust_linear,89.3853125
青海,2028,口粮,grain_raw,robust_linear,85.08041666666665
青海,2029,口粮,grain_raw,robust_linear,80.77552083333333
青海,2030,口粮,grain_raw,robust_linear,76.47062499999998
青海,2031,口粮,grain_raw,robust_linear,72.16572916666665
青海,2032,口粮,grain_raw,robust_linear,67.86083333333332
青海,2033,口粮,grain_raw,robust_linear,63.555937499999985
青海,2034,口粮,grain_raw,robust_linear,59.25104166666665
青海,2035,口粮,grain_raw,robust_linear,54.94614583333331
青海,2025,口粮,grain_raw,exponential_decline,98.3029800206786
青海,2026,口粮,grain_raw,exponential_decline,94.86370926336161
青海,2027,口粮,grain_raw,exponential_decline,91.90435869635645
青海,2028,口粮,grain_raw,exponential_decline,89.35795964946496
青海,2029,口粮,grain_raw,exponential_decline,87.16688834540791
青海,2030,口粮,grain_raw,exponential_decline,85.2815619016509
青海,2031,口粮,grain_raw,exponential_decline,83.6593162937841
青海,2032,口粮,grain_raw,exponential_decline,82.26344088931104
青海,2033,口粮,grain_raw,exponential_decline,81.06234770381306
青海,2034,口粮,grain_raw,exponential_decline,80.02885658015917
青海,2035,口粮,grain_raw,exponential_decline,79.1395801147128
青海,2025,口粮,grain_raw,local_trend,95.6
青海,2026,口粮,grain_raw,local_trend,89.838
青海,2027,口粮,grain_raw,local_trend,84.88268
青海,2028,口粮,grain_raw,local_trend,80.62110479999998
青海,2029,口粮,grain_raw,local_trend,76.95615012799999
青海,2030,口粮,grain_raw,local_trend,73.80428911007999
青海,2031,口粮,grain_raw,local_trend,71.0936886346688
青海,2032,口粮,grain_raw,local_trend,68.76257222581516
青海,2033,口粮,grain_raw,local_trend,66.75781211420104
青海,2034,口粮,grain_raw,local_trend,65.03371841821289
青海,2035,口粮,grain_raw,local_trend,63.55099783966308
黑龙江,2025,口粮,grain_raw,robust_linear,126.6
黑龙江,2026,口粮,grain_raw,robust_linear,118.6
黑龙江,2027,口粮,grain_raw,robust_linear,110.6
黑龙江,2028,口粮,grain_raw,robust_linear,102.6
黑龙江,2029,口粮,grain_raw,robust_linear,94.6
黑龙江,2030,口粮,grain_raw,robust_linear,86.6
黑龙江,2031,口粮,grain_raw,robust_linear,78.6
黑龙江,2032,口粮,grain_raw,robust_linear,70.6
黑龙江,2033,口粮,grain_raw,robust_linear,62.599999999999994
黑龙江,2034,口粮,grain_raw,robust_linear,54.599999999999994
黑龙江,2035,口粮,grain_raw,robust_linear,46.599999999999994
黑龙江,2025,口粮,grain_raw,exponential_decline,128.391663727668
黑龙江,2026,口粮,grain_raw,exponential_decline,123.20602537696502
黑龙江,2027,口粮,grain_raw,exponential_decline,118.87461613547092
黑龙江,2028,口粮,grain_raw,exponential_decline,115.25671902261941
黑龙江,2029,口粮,grain_raw,exponential_decline,112.2347973363037
黑龙江,2030,口粮,grain_raw,exponential_decline,109.71067617050646
黑龙江,2031,口粮,grain_raw,exponential_decline,107.60235295072334
黑龙江,2032,口粮,grain_raw,exponential_decline,105.8413333692118
黑龙江,2033,口粮,grain_raw,exponential_decline,104.37040617106327
黑龙江,2034,口粮,grain_raw,exponential_decline,103.14178449929514
黑龙江,2035,口粮,grain_raw,exponential_decline,102.11555341577292
黑龙江,2025,口粮,grain_raw,local_trend,126.6
黑龙江,2026,口粮,grain_raw,local_trend,119.72
黑龙江,2027,口粮,grain_raw,local_trend,113.8032
黑龙江,2028,口粮,grain_raw,local_trend,108.714752
黑龙江,2029,口粮,grain_raw,local_trend,104.33868672
黑龙江,2030,口粮,grain_raw,local_trend,100.57527057920001
黑龙江,2031,口粮,grain_raw,local_trend,97.33873269811201
黑龙江,2032,口粮,grain_raw,local_trend,94.55531012037633
黑龙江,2033,口粮,grain_raw,local_trend,92.16156670352365
黑龙江,2034,口粮,grain_raw,local_trend,90.10294736503033
黑龙江,2035,口粮,grain_raw,local_trend,88.33253473392608
